model_id,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,"Young
"
MOBILE_NET_V2_1,0.8952555424114967,0.7665724675779881,0.7729336444093936,0.797751270592359,0.9781151419558359,0.9038922844374343,0.8034388144058885,0.7947527821591308,0.8582824001051524,0.9323464335786892,0.95744610935857,0.8103503987031196,0.8617272388713635,0.9407257711181213,0.9523418331580792,0.970935199789695,0.9341510033298283,0.9652312259025586,0.8627020899053628,0.7701131484402383,0.9246270373291272,0.7369791666666667,0.9546365667718192,0.9045412723449,0.8890148527865405,0.7229862206449352,0.9568080748335086,0.7196837758499826,0.9237562434279706,0.9368099369085173,0.9426480897301087,0.7793797099544338,0.799777646337189,0.8121823519102699,0.8353076805117421,0.9770280187521907,0.8882262092534174,0.8792225289169296,0.9348164213109008,0.836342775148966
MOBILE_NET_V2_1,0.8975694444444445,0.7732512924991237,0.7781282860147213,0.8022448957237995,0.9804071372239748,0.909089664388363,0.8060402427269541,0.7971981247809323,0.8577429460217316,0.9358706843673327,0.9576843454258676,0.817045653697862,0.8661688354363827,0.940473843322818,0.9525307790045566,0.974177400981423,0.9345206799859797,0.9666414738871364,0.8706569838766212,0.7752420697511392,0.9274721784086926,0.7493920872765509,0.9546365667718192,0.9046371144409393,0.8965151813880127,0.7323513626007712,0.957517306344199,0.7200424991237294,0.9239588810024535,0.9372152120574834,0.9454329872064494,0.7881478925692255,0.8055911540483701,0.8220623028391167,0.834475223449001,0.9796979057132842,0.8947352567472836,0.8792033604977216,0.9365114572379951,0.8429942166140905
